,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,responded,p_last_mon
2503,"(48.4, 56.0]",technician,single,Basic,no,yes,no,telephone,nov,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2504,"(48.4, 56.0]",blue-collar,married,Basic,no,no,yes,telephone,jul,mon,"(12.7, 16.6]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2505,"(48.4, 56.0]",management,married,university.degree,no,no,no,telephone,jun,mon,"(4.9, 8.8]","(3.2, 6.4]","(0.5, 1.0]",success,"(-1.96, -1.48]","(93.9972, 94.25380000000001]","(-41.239999999999995, -38.849999999999994]","(0.629589, 1.0751]","(4990.05, 5016.5]","(-0.025, 2.5]",True,True
2506,"(33.2, 40.8]",blue-collar,married,Basic,no,no,no,cellular,may,tue,"(0.961, 4.9]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2507,"(25.6, 33.2]",technician,single,professional.course,no,no,no,cellular,sep,tue,"(0.961, 4.9]","(28.8, 32.0]","(4.5, 5.0]",failure,"(-1.48, -1.0]","(93.9972, 94.25380000000001]","(-38.849999999999994, -36.46]","(0.629589, 1.0751]","(4963.3355, 4990.05]","(7.5, 10.0]",False,False
2508,"(25.6, 33.2]",management,married,university.degree,no,yes,yes,cellular,aug,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2509,"(56.0, 63.599999999999994]",admin.,divorced,university.degree,no,yes,no,telephone,may,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2510,"(25.6, 33.2]",admin.,married,university.degree,no,no,no,cellular,aug,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2511,"(40.8, 48.4]",blue-collar,divorced,Basic,no,yes,no,cellular,aug,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2512,"(40.8, 48.4]",admin.,divorced,university.degree,no,no,no,telephone,nov,thu,"(0.961, 4.9]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(2.5, 5.0]",False,False
2513,"(25.6, 33.2]",blue-collar,married,Basic,no,no,no,cellular,may,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2514,"(33.2, 40.8]",unemployed,married,Basic,no,yes,no,telephone,may,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2515,"(33.2, 40.8]",services,married,high.school,no,no,no,telephone,may,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2516,"(40.8, 48.4]",entrepreneur,married,university.degree,no,yes,yes,cellular,aug,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2517,"(40.8, 48.4]",technician,married,Basic,no,yes,no,telephone,jun,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2518,"(40.8, 48.4]",services,divorced,Basic,no,no,no,telephone,jun,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2519,"(33.2, 40.8]",blue-collar,married,Basic,no,no,no,cellular,may,thu,"(0.961, 4.9]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2520,"(25.6, 33.2]",unemployed,single,high.school,no,yes,no,cellular,dec,mon,"(0.961, 4.9]","(3.2, 6.4]","(2.5, 3.0]",success,"(-3.4048, -2.92]","(92.45760000000001, 92.7142]","(-34.07, -31.68]","(0.629589, 1.0751]","(5016.5, 5042.950000000001]","(2.5, 5.0]",False,True
2521,"(48.4, 56.0]",technician,married,professional.course,no,yes,no,telephone,jun,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2522,"(33.2, 40.8]",technician,married,Basic,no,yes,no,cellular,nov,mon,"(0.961, 4.9]","(28.8, 32.0]","(2.5, 3.0]",failure,"(-1.48, -1.0]","(94.5104, 94.76700000000001]","(-50.823899999999995, -48.41]","(0.629589, 1.0751]","(4963.3355, 4990.05]","(5.0, 7.5]",False,False
2523,"(48.4, 56.0]",management,married,Basic,no,yes,no,telephone,jul,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2524,"(33.2, 40.8]",housemaid,married,university.degree,no,no,no,telephone,may,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2525,"(33.2, 40.8]",management,single,university.degree,no,yes,no,cellular,jun,wed,"(0.961, 4.9]","(-0.032, 3.2]","(0.5, 1.0]",success,"(-2.92, -2.44]","(92.7142, 92.97080000000001]","(-41.239999999999995, -38.849999999999994]","(1.0751, 1.5162]","(5069.400000000001, 5095.85]","(-0.025, 2.5]",True,True
2526,"(48.4, 56.0]",management,married,university.degree,no,yes,no,cellular,jul,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(93.9972, 94.25380000000001]","(-41.239999999999995, -38.849999999999994]","(0.629589, 1.0751]","(4990.05, 5016.5]","(-0.025, 2.5]",True,False
2527,"(25.6, 33.2]",self-employed,single,university.degree,no,no,no,cellular,apr,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",True,False
2528,"(48.4, 56.0]",retired,married,professional.course,no,yes,no,cellular,nov,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(4.1628, 4.603899999999999]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2529,"(40.8, 48.4]",services,divorced,high.school,no,yes,no,cellular,jul,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2530,"(25.6, 33.2]",technician,single,Basic,no,yes,no,cellular,may,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2531,"(25.6, 33.2]",blue-collar,single,Basic,no,no,no,telephone,apr,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2532,"(25.6, 33.2]",entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2533,"(25.6, 33.2]",blue-collar,married,Basic,no,no,no,cellular,may,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",True,False
2534,"(25.6, 33.2]",admin.,single,university.degree,no,no,no,cellular,aug,mon,"(8.8, 12.7]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2535,"(25.6, 33.2]",admin.,single,high.school,no,no,no,cellular,may,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2536,"(33.2, 40.8]",unemployed,divorced,professional.course,no,yes,no,telephone,may,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2537,"(40.8, 48.4]",services,married,high.school,no,yes,yes,cellular,may,mon,"(0.961, 4.9]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",True,False
2538,"(25.6, 33.2]",admin.,single,university.degree,no,yes,no,cellular,aug,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2539,"(33.2, 40.8]",blue-collar,single,Basic,no,yes,yes,cellular,may,wed,"(4.9, 8.8]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2540,"(33.2, 40.8]",technician,married,university.degree,no,no,no,cellular,apr,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",True,False
2541,"(48.4, 56.0]",admin.,divorced,high.school,no,yes,no,telephone,may,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2542,"(25.6, 33.2]",technician,single,university.degree,no,no,no,telephone,jun,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2543,"(40.8, 48.4]",management,married,high.school,no,no,yes,telephone,jul,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2544,"(40.8, 48.4]",admin.,married,high.school,no,yes,no,telephone,may,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2545,"(48.4, 56.0]",services,divorced,high.school,no,no,no,cellular,jul,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2546,"(48.4, 56.0]",blue-collar,married,Basic,no,yes,no,telephone,may,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2547,"(25.6, 33.2]",blue-collar,married,Basic,no,yes,no,cellular,jul,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2548,"(33.2, 40.8]",technician,single,professional.course,no,yes,no,cellular,jul,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2549,"(33.2, 40.8]",admin.,married,university.degree,no,yes,no,cellular,apr,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2550,"(25.6, 33.2]",admin.,married,university.degree,no,yes,no,telephone,nov,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2551,"(25.6, 33.2]",technician,married,university.degree,no,no,no,cellular,aug,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2552,"(48.4, 56.0]",management,married,Basic,no,yes,no,telephone,may,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2553,"(48.4, 56.0]",management,married,Basic,no,no,no,cellular,apr,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2554,"(40.8, 48.4]",blue-collar,married,high.school,no,yes,no,telephone,may,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2555,"(48.4, 56.0]",technician,married,professional.course,no,yes,no,cellular,aug,mon,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2556,"(33.2, 40.8]",services,single,high.school,no,no,no,cellular,nov,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2557,"(40.8, 48.4]",blue-collar,married,Basic,no,yes,no,telephone,may,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",True,False
2558,"(33.2, 40.8]",admin.,married,high.school,no,yes,no,cellular,oct,thu,"(0.961, 4.9]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-3.4048, -2.92]","(92.198434, 92.45760000000001]","(-29.29, -26.9]","(0.629589, 1.0751]","(5016.5, 5042.950000000001]","(-0.025, 2.5]",False,False
2559,"(25.6, 33.2]",admin.,single,university.degree,no,yes,yes,cellular,nov,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2560,"(40.8, 48.4]",management,married,university.degree,no,yes,no,telephone,jun,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2561,"(33.2, 40.8]",blue-collar,married,Basic,no,no,no,telephone,may,thu,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2562,"(25.6, 33.2]",admin.,single,university.degree,no,no,no,cellular,aug,fri,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2563,"(33.2, 40.8]",admin.,married,university.degree,no,yes,yes,cellular,aug,tue,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.2274, 93.48400000000001]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2564,"(48.4, 56.0]",admin.,married,university.degree,no,no,no,telephone,jun,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2565,"(25.6, 33.2]",technician,single,university.degree,no,yes,no,cellular,dec,tue,"(0.961, 4.9]","(3.2, 6.4]","(1.5, 2.0]",success,"(-3.4048, -2.92]","(92.45760000000001, 92.7142]","(-34.07, -31.68]","(0.629589, 1.0751]","(5016.5, 5042.950000000001]","(-0.025, 2.5]",True,True
2566,"(25.6, 33.2]",admin.,married,professional.course,no,no,yes,cellular,may,thu,"(4.9, 8.8]","(28.8, 32.0]","(0.5, 1.0]",failure,"(-1.96, -1.48]","(92.7142, 92.97080000000001]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
2567,"(25.6, 33.2]",services,married,high.school,no,no,no,cellular,nov,thu,"(4.9, 8.8]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-0.52, -0.040000000000000036]","(92.97080000000001, 93.2274]","(-43.629999999999995, -41.239999999999995]","(3.7216999999999993, 4.1628]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2568,"(25.6, 33.2]",services,single,high.school,no,no,no,telephone,jun,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(94.25380000000001, 94.5104]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",False,False
2569,"(33.2, 40.8]",entrepreneur,married,Basic,no,no,no,telephone,may,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-36.46, -34.07]","(4.603899999999999, 5.045]","(5175.200000000001, 5201.650000000001]","(-0.025, 2.5]",False,False
2570,"(48.4, 56.0]",housemaid,married,university.degree,no,no,no,cellular,jul,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(0.9200000000000004, 1.4]","(93.74060000000001, 93.9972]","(-43.629999999999995, -41.239999999999995]","(4.603899999999999, 5.045]","(5201.650000000001, 5228.1]","(-0.025, 2.5]",True,False
2571,"(33.2, 40.8]",technician,married,professional.course,no,no,no,cellular,apr,wed,"(0.961, 4.9]","(28.8, 32.0]","(-0.005, 0.5]",nonexistent,"(-1.96, -1.48]","(92.97080000000001, 93.2274]","(-48.41, -46.019999999999996]","(1.0751, 1.5162]","(5095.85, 5122.3]","(-0.025, 2.5]",False,False
